idx,AES128-SHA256,AES128-GCM-SHA256,AES256-GCM-SHA384,ECDHE-RSA-AES128-SHA256,ECDHE-RSA-AES128-GCM-SHA256,ECDHE-RSA-AES256-GCM-SHA384
361,0.00298852,0.00290461,0.00270472,0.00728863,0.00630262,0.00752244
362,0.00256354,0.00130163,0.00121621,0.00483342,0.00661784,0.00756618
363,0.00217582,0.00196651,0.002052,0.00675934,0.0063225,0.0113191
364,0.00242673,0.00198819,0.0038459,0.0100654,0.00920872,0.00800303
365,0.0034382,0.00392148,0.00398099,0.00801925,0.00812189,0.00821575
366,0.00246544,0.00263622,0.00249681,0.00716581,0.00645818,0.00613674
367,0.00150901,0.00295418,0.00178379,0.00664915,0.00554131,0.00517201
368,0.00135316,0.00146682,0.0014594,0.00595155,0.00531065,0.00524618
369,0.00147132,0.00122961,0.00155027,0.0049285,0.00433757,0.00450067
370,0.00284716,0.00184856,0.00374115,0.00776556,0.00720391,0.0102473
371,0.00336242,0.00378191,0.0023661,0.00942528,0.00942776,0.0115071
372,0.00255611,0.00214015,0.00205149,0.0117682,0.0115228,0.00855283
373,0.00348979,0.00241896,0.00260524,0.00869435,0.00981466,0.0105506
374,0.00252517,0.0024149,0.00241429,0.008461,0.00732543,0.00752388
375,0.00309555,0.00312562,0.00317777,0.00760751,0.00527345,0.00493042
376,0.00157533,0.00205634,0.00332583,0.0074604,0.00515472,0.00742854
377,0.00144679,0.00140514,0.00124058,0.00588067,0.00537367,0.00522335
378,0.00159398,0.00115351,0.00305686,0.00649179,0.00471703,0.00421577
379,0.00106133,0.00283972,0.00110886,0.00414638,0.00540332,0.00421748
380,0.00258535,0.00108573,0.00263166,0.00416303,0.00414306,0.00419281
381,0.00105616,0.00174575,0.00136212,0.00524054,0.00480787,0.00452536
382,0.00123914,0.0012585,0.00153878,0.00644384,0.00568379,0.00456314
383,0.00112092,0.00122474,0.00259983,0.00705275,0.00817251,0.00928174
384,0.00312816,0.00334774,0.00316981,0.00897639,0.00716877,0.0075681
385,0.00214512,0.00186616,0.00192889,0.00712155,0.00696615,0.00659522
386,0.00156868,0.00165291,0.00150468,0.00651987,0.00688086,0.00893624
387,0.00210572,0.00194557,0.00229545,0.00757848,0.00682389,0.009437
388,0.0030124,0.00241884,0.00332284,0.0105471,0.00928023,0.00747305
389,0.00321053,0.00335613,0.0021744,0.0103081,0.0101941,0.00890771
390,0.0024635,0.00209796,0.00370874,0.0117396,0.00907847,0.0090392
391,0.00241291,0.00211354,0.0036223,0.0107139,0.00877935,0.00836586
392,0.00214711,0.0022214,0.00190273,0.00591309,0.00583432,0.00647336
393,0.00192658,0.00186816,0.00170649,0.00594096,0.0110052,0.00897593
394,0.00266275,0.00312268,0.0026794,0.00966812,0.0126831,0.0112747
395,0.00345824,0.00317498,0.00265786,0.00519237,0.00773576,0.0101001
396,0.00362749,0.00231139,0.00203394,0.00846832,0.00829744,0.0102042
397,0.00430936,0.00381115,0.00268729,0.00708304,0.00982257,0.0113553
398,0.0026815,0.00195285,0.00178923,0.00482847,0.00713184,0.00419477
399,0.00106681,0.00108021,0.00117553,0.00419953,0.00426778,0.00414387
400,0.00225547,0.0014543,0.00128294,0.00449328,0.00449151,0.00450248
401,0.00133597,0.00116874,0.00141484,0.00447331,0.0044608,0.00454071
402,0.00114418,0.00124804,0.00113044,0.00429705,0.0044409,0.00441886
403,0.00131626,0.00112097,0.00105138,0.00435193,0.00453407,0.00449178
404,0.00106976,0.00112736,0.0011876,0.00431671,0.00434181,0.00432673
405,0.00117034,0.0015595,0.00117178,0.00457134,0.00448354,0.00470982
406,0.00116627,0.00107906,0.00110337,0.00447161,0.00451625,0.0045408
407,0.00119998,0.001597,0.00115753,0.00452599,0.00445558,0.00452172
408,0.00108369,0.00113741,0.0012553,0.00436357,0.00447664,0.00462229
409,0.00133584,0.00128125,0.00112384,0.00442612,0.00460615,0.00426104
410,0.00127584,0.00108145,0.00126105,0.00454785,0.00448987,0.00450049
411,0.00106305,0.00113132,0.00117786,0.00441615,0.00446748,0.0042846
412,0.00111955,0.00111557,0.0011653,0.00438286,0.00440805,0.00453793
413,0.00128778,0.00107196,0.001301,0.0046352,0.00470704,0.00744538
414,0.0028499,0.00266195,0.00307596,0.00969983,0.0122549,0.0120358
415,0.00274032,0.00260838,0.00269555,0.00946809,0.00832195,0.00779135
416,0.00168228,0.00169573,0.00199504,0.00763256,0.00685589,0.00632924
417,0.00172548,0.00151271,0.00174608,0.00516212,0.00588484,0.0053853
418,0.00140709,0.00300445,0.00215797,0.0127011,0.00818006,0.00791343
419,0.00223705,0.00214428,0.00223391,0.00695122,0.00648797,0.00618208
420,0.00172344,0.00160889,0.00144655,0.00477043,0.00598197,0.00611828
421,0.00169403,0.00164779,0.00144736,0.00474003,0.00471098,0.00457975
422,0.00119441,0.00275846,0.00127986,0.0053145,0.00486276,0.0041467
423,0.0010761,0.00104585,0.00112185,0.00412323,0.00439478,0.00418765
424,0.00106912,0.00105231,0.00107817,0.0043007,0.00413132,0.00417861
425,0.00108217,0.00104143,0.00104963,0.00429711,0.004151,0.00415288
426,0.00107757,0.00104236,0.0010488,0.0041173,0.00410919,0.00417063
427,0.00124739,0.00107281,0.00106436,0.00411382,0.00410459,0.00416556
428,0.00108594,0.00117004,0.00105263,0.00425287,0.00436046,0.005738
429,0.00274444,0.00138327,0.00256627,0.00777468,0.00617413,0.00581273
430,0.00152099,0.00140162,0.00138143,0.00585209,0.00594212,0.00540724
431,0.00146368,0.00130703,0.00278232,0.00549366,0.00559415,0.00538274
432,0.00151236,0.00143827,0.00122082,0.00576608,0.00559889,0.00551528
433,0.00152374,0.00129839,0.00126369,0.004538,0.00434767,0.00450887
434,0.00113386,0.00122345,0.00259271,0.00460269,0.0069738,0.00491906
435,0.00107996,0.00104438,0.00106231,0.00421925,0.00417863,0.00425931
436,0.00108864,0.00108684,0.00106244,0.00417707,0.00431185,0.00423855
437,0.00109197,0.00104053,0.0010552,0.00545395,0.00649864,0.00629935
438,0.00144581,0.00123335,0.00127039,0.00563264,0.00460738,0.00466971
439,0.00109333,0.00118596,0.00115245,0.00445838,0.00422774,0.00417346
440,0.00104404,0.00118986,0.00113864,0.00422349,0.00417329,0.00426499
441,0.00107975,0.0010854,0.00107917,0.00418088,0.00418854,0.00424429
442,0.0011066,0.00113625,0.00106889,0.00416321,0.00417017,0.004227
443,0.00111979,0.00108283,0.00105495,0.00436245,0.0041522,0.00423841
444,0.00112649,0.00105062,0.00105754,0.00420838,0.00417474,0.00697525
445,0.00153849,0.00166197,0.00145142,0.00544596,0.00427973,0.00422881
446,0.00106481,0.0010466,0.00124017,0.00415765,0.00423083,0.00425543
447,0.00106423,0.00110317,0.00108176,0.00422089,0.00420031,0.00426124
448,0.00108072,0.00103795,0.00105207,0.00416505,0.00445634,0.0042651
449,0.00108563,0.00107861,0.00107107,0.00418582,0.0043367,0.0042543
450,0.00108269,0.00105079,0.00106044,0.00428714,0.0042981,0.00430856
451,0.00108282,0.00110609,0.0010731,0.00434419,0.00426645,0.0041914
452,0.00111086,0.00104485,0.00105244,0.00438098,0.00428296,0.00425435
453,0.00110205,0.00123059,0.00113064,0.00425037,0.00469861,0.00422764
454,0.001078,0.0010347,0.00142093,0.00449277,0.00457385,0.00442963
455,0.00107793,0.00106769,0.00275654,0.00716215,0.00552247,0.00546176
456,0.00131648,0.0012594,0.00298384,0.00517661,0.0049289,0.00477911
457,0.00153225,0.00119643,0.00125173,0.00455801,0.00453872,0.00443904
458,0.00115449,0.00116205,0.00128409,0.004511,0.00450748,0.00482987
459,0.00302429,0.00295401,0.00282321,0.00573684,0.00802838,0.00947817
460,0.00306907,0.00371042,0.00304997,0.00719753,0.00483114,0.00589548
461,0.00165608,0.00148846,0.00123367,0.00428475,0.00424098,0.00416192
462,0.00112306,0.00104721,0.00116393,0.00417648,0.00413586,0.00430716
463,0.00138188,0.00108182,0.00114318,0.00439477,0.00449592,0.00453458
464,0.00108736,0.00118172,0.00123764,0.00435557,0.00428083,0.0044459
465,0.00124651,0.00123584,0.00109409,0.00434034,0.00446651,0.00448473
466,0.00117128,0.00105346,0.00113183,0.00418048,0.00413956,0.0041536
467,0.00107097,0.00105718,0.00106151,0.00414607,0.00415397,0.00412589
468,0.00105174,0.00104184,0.00105578,0.00411703,0.0041295,0.00416719
469,0.00106551,0.00105446,0.00119426,0.0047857,0.00414139,0.00414239
470,0.00105285,0.00101226,0.00104666,0.00412467,0.00419972,0.00413644
471,0.00105414,0.00103758,0.00105652,0.00412927,0.00411814,0.00419658
472,0.00106717,0.00105203,0.00105186,0.00411021,0.00416024,0.00416782
473,0.0025479,0.00108958,0.00107215,0.00412026,0.00411853,0.00425931
474,0.00286046,0.0026644,0.00135293,0.00416828,0.00412904,0.00419295
475,0.00106429,0.00189612,0.00109696,0.00413877,0.00416738,0.0041082
476,0.00108112,0.00104266,0.00106642,0.00413557,0.00413641,0.00414762
477,0.00107888,0.0010508,0.00106062,0.0041256,0.00535684,0.00419758
478,0.00103501,0.00105097,0.00104752,0.00416371,0.00466412,0.00419362
479,0.00107819,0.00104945,0.00113955,0.0040979,0.00415283,0.00415858
480,0.00106273,0.00103847,0.00106617,0.0041162,0.00417296,0.00415379
481,0.00103274,0.00104694,0.00103038,0.00432316,0.00518953,0.00662325
482,0.00148241,0.00124408,0.00137892,0.00455,0.00426119,0.00435973
483,0.00122618,0.00116023,0.00107986,0.00432381,0.00457373,0.00451956
484,0.00128141,0.00108217,0.00123418,0.00447481,0.00458418,0.00452815
485,0.00123623,0.00134075,0.00111763,0.00461159,0.00470494,0.00454215
486,0.00127484,0.0011066,0.00131342,0.00454808,0.00454805,0.00452198
487,0.00129831,0.00128254,0.00111826,0.00446178,0.00466284,0.00468424
488,0.00122029,0.00117518,0.00129948,0.00456006,0.0045427,0.00449908
489,0.00119955,0.00130445,0.00113005,0.00455775,0.00455723,0.00467723
490,0.00116095,0.00107803,0.00129485,0.00465739,0.00795612,0.00968405
491,0.0025488,0.00219536,0.0023109,0.00813546,0.00822389,0.00784843
492,0.00218161,0.00219489,0.00214392,0.011876,0.00918928,0.00548853
493,0.00111882,0.00108955,0.00106138,0.00457192,0.00461207,0.00429054
494,0.0011098,0.00103811,0.00106024,0.00432804,0.00428952,0.00429091
495,0.00109468,0.00108375,0.00106976,0.00420508,0.00417422,0.00430673
496,0.00108502,0.00108969,0.00106716,0.00417744,0.00426761,0.00429343
497,0.00109365,0.00110947,0.00105934,0.00413292,0.00432822,0.00433833
498,0.00294967,0.00109693,0.00110298,0.00415703,0.00429334,0.00424293
499,0.00109137,0.00105516,0.00106189,0.00417563,0.00539098,0.0042588
500,0.00108392,0.00103533,0.00105349,0.00415358,0.00733734,0.00424831
501,0.0010459,0.00104704,0.00107273,0.00727559,0.00424559,0.00418708
502,0.00107737,0.00105151,0.00109782,0.00446998,0.00424336,0.00414082
503,0.00106475,0.00106181,0.00106722,0.00745954,0.00422695,0.0042024
504,0.00282341,0.00110389,0.00292769,0.00422036,0.00412676,0.00425596
505,0.00282597,0.00110905,0.00106315,0.00415594,0.00421188,0.00426452
506,0.00111014,0.00129752,0.00109552,0.00419634,0.0042271,0.00463922
507,0.00109746,0.00104581,0.00107713,0.00415023,0.00428084,0.0046228
508,0.00110581,0.00103973,0.00106783,0.0041392,0.00457813,0.0042644
509,0.00110263,0.00103749,0.00106245,0.00440112,0.00420201,0.00429871
510,0.0011067,0.00105651,0.00106126,0.00750632,0.00437712,0.00421452
511,0.00104799,0.00105274,0.00104916,0.00426728,0.00709011,0.00745303
512,0.00301018,0.00345992,0.00236903,0.00944028,0.0115864,0.00931803
513,0.00257891,0.00360262,0.00235344,0.0128551,0.0107484,0.00882206
514,0.00399405,0.0023892,0.00228429,0.00912121,0.0102759,0.0112435
515,0.00333827,0.00363677,0.00267703,0.012292,0.00979015,0.0108937
516,0.00199647,0.00351305,0.00171227,0.00720759,0.00930237,0.00554145
517,0.00107521,0.00107542,0.00106448,0.00412732,0.00515555,0.00412431
518,0.00106352,0.00104019,0.00104969,0.00466063,0.00414142,0.00420818
519,0.00106705,0.00103178,0.00116459,0.00415103,0.00411932,0.00425261
520,0.00105569,0.00106132,0.00113092,0.00420065,0.00419926,0.00567203
521,0.0014575,0.00111471,0.00112321,0.00564337,0.0041898,0.00424345
522,0.00108143,0.00270105,0.00113373,0.00509868,0.00423308,0.00425734
523,0.00110828,0.0010433,0.00106807,0.00415574,0.00556932,0.00425025
524,0.00107222,0.00263286,0.00110998,0.00525614,0.00411104,0.00418293
525,0.00106769,0.00118519,0.001059,0.00412462,0.00413014,0.00415681
526,0.00107203,0.00104926,0.00105055,0.00413296,0.00408875,0.00415779
527,0.00105353,0.00104779,0.00105116,0.00413972,0.00410953,0.00413534
528,0.00107217,0.0010332,0.00105651,0.00410661,0.00412927,0.00412996
529,0.00106184,0.00103507,0.00115324,0.004141,0.00409435,0.00414627
530,0.0010523,0.00132504,0.00102782,0.00544347,0.00417287,0.00418017
531,0.00110528,0.00104264,0.00134222,0.0045689,0.00455034,0.00445005
532,0.00106944,0.00121378,0.00124904,0.00431021,0.00472868,0.00453244
533,0.00135709,0.00109212,0.00117136,0.00479289,0.00578789,0.00486032
534,0.00109586,0.00122783,0.00111033,0.00455326,0.00415099,0.00417038
535,0.00106033,0.00104953,0.00106567,0.0047751,0.00420998,0.00417524
536,0.00105288,0.00108915,0.00107303,0.00428455,0.00427385,0.00420223
537,0.00108516,0.0010396,0.00121701,0.00428493,0.0042493,0.00419449
538,0.00106193,0.00108827,0.00105725,0.00419147,0.00429381,0.00426847
539,0.00104731,0.00117978,0.00112464,0.00424681,0.0042369,0.00417426
540,0.00141191,0.00120282,0.00120235,0.00573058,0.00421494,0.00551244
541,0.00113831,0.00193853,0.00111719,0.00540714,0.00611796,0.00426604
542,0.00110666,0.00105856,0.00106609,0.00558045,0.00426926,0.00427209
543,0.00112418,0.00274748,0.00106072,0.0055185,0.00424619,0.00564738
544,0.00108542,0.00212266,0.00148885,0.00428937,0.00423729,0.00423269
545,0.00109447,0.00106575,0.00127048,0.00427437,0.00423318,0.00416015
546,0.00110209,0.00104428,0.00124113,0.00421713,0.00437693,0.00469351
547,0.0013734,0.00294056,0.00121701,0.0059112,0.00978554,0.00921199
548,0.0019724,0.00179697,0.00191344,0.00755607,0.00688035,0.00643834
549,0.00176246,0.0014408,0.00135847,0.00577077,0.00616789,0.00584779
550,0.0030905,0.00363163,0.00438575,0.00937227,0.00899941,0.0108902
551,0.00336897,0.00259086,0.00263949,0.0112978,0.00887331,0.00923725
552,0.00246104,0.00199928,0.00148936,0.00543343,0.00537748,0.00525443
553,0.00191744,0.0015317,0.00164158,0.00645926,0.00556874,0.00503056
554,0.00134226,0.00137657,0.00112235,0.00429209,0.00450916,0.00454478
555,0.00112175,0.00106247,0.00121857,0.00465761,0.00464056,0.0045177
556,0.00121643,0.00139029,0.00107081,0.00465532,0.00462813,0.00454262
557,0.00126115,0.00110655,0.00113946,0.00453937,0.00441043,0.00473596
558,0.00115023,0.00155996,0.00113899,0.00466987,0.00452696,0.00441184
559,0.00268693,0.00140861,0.00272009,0.00825058,0.00907923,0.00593441
560,0.00110587,0.00104068,0.00106556,0.00427604,0.00422963,0.00422254
561,0.00105873,0.00104273,0.00250003,0.00411176,0.00415641,0.00415623
562,0.00108538,0.00104394,0.00105481,0.00411897,0.00411198,0.00415915
563,0.00105046,0.0010587,0.00105965,0.00410575,0.00413774,0.00414556
564,0.00106906,0.00105545,0.00105556,0.00412037,0.0041329,0.00416752
565,0.001064,0.00103482,0.00105753,0.00417446,0.00422284,0.00419261
566,0.00106355,0.00103631,0.00105066,0.00416641,0.00413288,0.00412541
567,0.00158043,0.00135367,0.00129323,0.00596283,0.00600349,0.0054193
568,0.00125542,0.00133635,0.00123244,0.00434163,0.00435998,0.00759432
569,0.00316247,0.00230511,0.00234039,0.00999715,0.0076261,0.00785521
570,0.00322048,0.00322388,0.00308471,0.0084492,0.00869764,0.00766916
571,0.00329605,0.00342977,0.00213722,0.0106214,0.00733198,0.00481491
572,0.00105305,0.001035,0.00105825,0.00412279,0.004109,0.00416082
573,0.0010533,0.0010385,0.00104883,0.00410151,0.0041719,0.00417357
574,0.00105956,0.00105462,0.0010547,0.00414358,0.00416027,0.00414103
575,0.00105696,0.00103702,0.00105272,0.00411752,0.00414338,0.00414612
576,0.00107245,0.00105512,0.0010516,0.00411987,0.00413428,0.00415397
577,0.00105751,0.00104091,0.00105297,0.00411184,0.00417421,0.00413724
578,0.00105502,0.00104387,0.00105143,0.00413824,0.00414203,0.00418213
579,0.0010696,0.00103943,0.00105948,0.00415335,0.00414981,0.00422487
580,0.00113441,0.0010524,0.00110394,0.00417235,0.00418937,0.0042915
581,0.00112832,0.00104707,0.00107122,0.00684341,0.0064105,0.00486192
582,0.00112042,0.00138577,0.00118327,0.00435415,0.0043882,0.00448959
583,0.0013571,0.00108438,0.00108536,0.00440622,0.00452062,0.0046197
584,0.00112091,0.0011417,0.00132068,0.0043643,0.00426495,0.00448854
585,0.0012493,0.00258328,0.00115488,0.00549548,0.00463825,0.00455018
586,0.0013933,0.0012233,0.00112302,0.00543557,0.00898743,0.0110045
587,0.00213801,0.00231727,0.00256805,0.00893472,0.0118478,0.0114171
588,0.00384464,0.00326756,0.00265848,0.00812454,0.00855138,0.0103462
589,0.00271087,0.00199778,0.00214882,0.00581502,0.004167,0.0041781
590,0.00113479,0.00105667,0.00125157,0.00444663,0.00420203,0.00420263
591,0.00105007,0.00104436,0.00115019,0.00425499,0.00424101,0.00422299
592,0.00108097,0.00103469,0.00116168,0.00433788,0.00425117,0.00422994
593,0.00107596,0.00103929,0.00106946,0.00419026,0.00430736,0.00424182
594,0.00105397,0.00151964,0.00142325,0.00649533,0.00520823,0.00425882
595,0.00108548,0.00105331,0.00105458,0.00438978,0.0042311,0.00421101
596,0.00127796,0.0010697,0.00109549,0.00431953,0.00456665,0.00422137
597,0.00108252,0.00109381,0.00106048,0.00444442,0.00425945,0.00423769
598,0.0010811,0.00283824,0.0010949,0.00550907,0.00425701,0.00425807
599,0.00106137,0.00107757,0.00273888,0.00426461,0.00422413,0.00426243
600,0.00109492,0.00104338,0.00106597,0.00444843,0.00421305,0.00421058
601,0.00107101,0.00103952,0.00107588,0.00424505,0.00428227,0.00421322
602,0.00107687,0.00103667,0.00106407,0.00418534,0.00424544,0.00422203
603,0.00109314,0.00105439,0.00106047,0.00446259,0.00427527,0.00426376
604,0.00105281,0.00116968,0.00105529,0.00431625,0.00421801,0.00428184
605,0.00108912,0.00104504,0.00105246,0.00415169,0.00559757,0.00430551
606,0.00109015,0.00210211,0.00130128,0.00461358,0.00459254,0.00450696
607,0.0013497,0.0010819,0.00108319,0.00448842,0.00450362,0.0046792
608,0.00167008,0.0017243,0.00155098,0.00594676,0.00454124,0.00424303
609,0.00106376,0.00150611,0.00109448,0.00426585,0.0042475,0.00419884
610,0.00109184,0.00105053,0.00258832,0.00429341,0.00423489,0.00422376
611,0.0010711,0.00109575,0.00280313,0.00620694,0.00415448,0.00549281
612,0.00109081,0.0025943,0.00110589,0.00537705,0.00414958,0.00544586
613,0.00108342,0.00247565,0.00106787,0.00427298,0.00435838,0.00417182
614,0.00105347,0.0024952,0.00110047,0.00544005,0.00419599,0.00415642
615,0.0024647,0.00106203,0.00262171,0.00416307,0.00417928,0.00417743
616,0.00105947,0.00261228,0.00109887,0.00539542,0.00414329,0.00539707
617,0.00108235,0.00245902,0.00108813,0.00416764,0.00429357,0.0042015
618,0.00108179,0.00105467,0.00106098,0.00444042,0.00430682,0.004297
619,0.00119776,0.00278675,0.00130257,0.00419529,0.00416275,0.00441437
620,0.00106766,0.00104526,0.00104434,0.00430152,0.00413133,0.00425969
621,0.00104232,0.00104955,0.00105634,0.00478365,0.00412855,0.00416405
622,0.00106135,0.00104642,0.00105301,0.00413429,0.00414697,0.00414008
623,0.00108557,0.00104273,0.00105156,0.00412736,0.00421539,0.00427822
624,0.00110488,0.00103669,0.00104959,0.00418842,0.00460643,0.0047373
625,0.00282277,0.00275775,0.00257517,0.00598383,0.00735072,0.00739436
626,0.00246232,0.00265334,0.00140265,0.00557159,0.00491781,0.0063767
627,0.0016363,0.00174016,0.0014494,0.00475905,0.00873156,0.00908399
628,0.00296163,0.00227636,0.00223178,0.00762787,0.00799389,0.00718895
629,0.00188955,0.00215128,0.0019882,0.00715037,0.0068993,0.00641213
630,0.00164568,0.00148441,0.0013057,0.00967945,0.00866474,0.0106645
631,0.0022653,0.00229944,0.00204018,0.00653859,0.00563051,0.00561785
632,0.0013345,0.00151493,0.00143504,0.00727421,0.00797045,0.0107764
633,0.00377267,0.0040213,0.00375708,0.0083017,0.00960987,0.00912755
634,0.00411483,0.00284311,0.00394254,0.0101469,0.0081947,0.00874091
635,0.00199069,0.00213565,0.00186263,0.00599345,0.0051552,0.00496582
636,0.00293397,0.00189425,0.00280978,0.00591282,0.0060238,0.00791076
637,0.00361366,0.0033111,0.00247349,0.00980772,0.00948005,0.00771727
638,0.00162646,0.00168137,0.00158055,0.00714934,0.00665955,0.00631839
639,0.00320849,0.00310187,0.00349238,0.00823963,0.00648464,0.00713802
640,0.00204131,0.00243013,0.00232046,0.00974495,0.00868322,0.0113937
641,0.00337434,0.00273497,0.00260907,0.0112923,0.0115011,0.00864272
642,0.00261638,0.00279305,0.00153188,0.00602648,0.00739739,0.0073937
643,0.0024843,0.00246359,0.00158322,0.00571069,0.0047517,0.00620976
644,0.00183283,0.00343727,0.00239014,0.0071949,0.00707008,0.0065144
645,0.00325262,0.00390069,0.00399631,0.00815699,0.0108755,0.00899242
646,0.00173449,0.00184362,0.00158276,0.00460703,0.00418825,0.00435905
647,0.00304049,0.00141669,0.00110257,0.00416078,0.00419328,0.00423192
648,0.00110826,0.00104229,0.00105743,0.00413912,0.0041394,0.00429308
649,0.00113515,0.00104922,0.00106049,0.00417552,0.00414911,0.00424692
