idx,TLS_AES_128_GCM_SHA256,TLS_AES_256_GCM_SHA384,TLS_CHACHA20_POLY1305_SHA256,TLS_RSA_WITH_RC4_128_SHA,TLS_RSA_WITH_3DES_EDE_CBC_SHA,TLS_RSA_WITH_AES_128_CBC_SHA,TLS_RSA_WITH_AES_256_CBC_SHA,TLS_RSA_WITH_AES_128_CBC_SHA256,TLS_RSA_WITH_AES_128_GCM_SHA256,TLS_RSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_RSA_WITH_RC4_128_SHA,TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256
9168,0.003457643,0.004371596,0.005731157,0.003173288,0.005453257,0.003727733,0.005589997,0.005272275,0.003530503,0.004196496,0.003825061,0.003825073,0.003699704,0.00337617,0.003409625,0.003576,0.004277932,0.004018416
9169,0.003373944,0.003846628,0.005751782,0.004822576,0.003452875,0.005290952,0.003491964,0.003021484,0.004527837,0.003577276,0.003709697,0.003453437,0.003400331,0.004927936,0.003764776,0.00380781,0.003590115,0.004150938
9170,0.003405721,0.003641,0.002947884,0.00349671,0.002845355,0.003051531,0.002449125,0.002223421,0.003342094,0.001978262,0.002308851,0.002692461,0.002625922,0.002491104,0.002459587,0.003471515,0.002049499,0.001674766
9171,0.001511996,0.001700604,0.003240289,0.002894271,0.002860377,0.003355194,0.003815419,0.002691104,0.002770034,0.002584412,0.003011346,0.002322127,0.002174188,0.001954178,0.001871934,0.001798051,0.001557503,0.001825885
9172,0.003248579,0.002347707,0.003320205,0.003004693,0.002644198,0.001646985,0.001403345,0.001644698,0.002018951,0.002080429,0.002136629,0.001599944,0.001472686,0.002423064,0.00230512,0.002253044,0.002300272,0.002205202
9173,0.002225144,0.002199567,0.002171729,0.001927585,0.002038459,0.002072737,0.002040729,0.001534694,0.002079093,0.002162756,0.002424777,0.002313207,0.002329066,0.001694246,0.00160019,0.002188761,0.003327076,0.002692143
9174,0.00189979,0.002519977,0.001798847,0.002141603,0.001832201,0.002089197,0.001604428,0.001985483,0.001413383,0.002018458,0.002240643,0.001555598,0.002298874,0.001471081,0.002250863,0.001443503,0.00234314,0.002324313
9175,0.001432877,0.002467857,0.00156861,0.002064034,0.001303827,0.001888213,0.001275558,0.001353101,0.001987173,0.002501595,0.002614128,0.002028886,0.002646667,0.001745709,0.001778486,0.001772171,0.002550638,0.002447143
9176,0.002295779,0.002311003,0.002351994,0.002506438,0.002269221,0.0023158,0.002533566,0.002337192,0.002880832,0.001893829,0.002789166,0.001886165,0.002783357,0.001829981,0.002315629,0.001453286,0.001599059,0.00145096
9177,0.001438425,0.004735069,0.003548608,0.002686123,0.003513649,0.002680878,0.002127639,0.002893211,0.002815812,0.002774439,0.002731985,0.00404007,0.002837157,0.003613065,0.002583911,0.003200138,0.002453672,0.003064139
9178,0.002113085,0.002700986,0.001942554,0.002932301,0.003542,0.002889912,0.004232184,0.004169604,0.002680121,0.003669718,0.004924592,0.003793898,0.003550924,0.002598526,0.003251364,0.004788797,0.002645135,0.003302136
9179,0.002503064,0.002662716,0.004224732,0.003790901,0.003023917,0.003524845,0.003885428,0.002349624,0.003724712,0.002573534,0.002701073,0.003575152,0.002719835,0.002737011,0.004595489,0.002879459,0.004716753,0.003974586
9180,0.003073179,0.002735796,0.003288535,0.004068713,0.004207971,0.003235637,0.003088278,0.003861134,0.002906163,0.002673037,0.003455481,0.00299623,0.003514926,0.00266351,0.003364124,0.002660636,0.002613493,0.002202533
9181,0.002494016,0.002437545,0.003862756,0.002167046,0.002289494,0.002107103,0.002079621,0.001593041,0.001523381,0.001283962,0.001636249,0.00146297,0.001871148,0.001444297,0.002453139,0.001645736,0.001643599,0.001603324
9182,0.001430256,0.003379506,0.001486322,0.001281539,0.00128931,0.001264613,0.001481457,0.001248123,0.001355825,0.001289138,0.001665374,0.00150873,0.001906244,0.001437854,0.001751541,0.001444753,0.00167871,0.001722775
9183,0.001450223,0.001575523,0.003240035,0.001478867,0.002971745,0.001397654,0.001486019,0.001257687,0.001469814,0.001278026,0.00164722,0.001449918,0.001462739,0.001738145,0.003036508,0.001722084,0.001461272,0.003327206
9184,0.001452724,0.001459544,0.002097735,0.001462704,0.00139762,0.001349222,0.001390164,0.001326698,0.001406788,0.001362666,0.001470953,0.001523317,0.001552481,0.001522454,0.001562061,0.001493775,0.001536411,0.001501318
9185,0.001423215,0.001519928,0.001465599,0.001346425,0.001362375,0.001353067,0.001341208,0.001288957,0.001298003,0.001352743,0.001513619,0.003119175,0.00168438,0.003259348,0.0018803,0.003416804,0.002098252,0.003751902
9186,0.002080012,0.001899177,0.001632252,0.001290526,0.00262805,0.002614695,0.001681437,0.002393734,0.002047805,0.002386415,0.002428356,0.002250289,0.00181276,0.001552798,0.001546886,0.003174322,0.001738675,0.001429378
9187,0.001424493,0.001581573,0.001406346,0.001370535,0.001272838,0.0012415,0.002934831,0.001257257,0.00145567,0.001280068,0.001439568,0.001448783,0.001418828,0.001713892,0.00153839,0.00143974,0.00153052,0.001590906
9188,0.001516479,0.001525712,0.001461287,0.00133179,0.001371786,0.00136085,0.001369831,0.001316587,0.00134317,0.001367472,0.001506536,0.001545405,0.001517721,0.001520867,0.001497526,0.001522112,0.001554691,0.001530442
9189,0.001513023,0.001521354,0.001425049,0.001350438,0.001367132,0.00132514,0.0013507,0.001306018,0.001348246,0.001386006,0.001713524,0.001575029,0.0015457,0.00152197,0.001528846,0.00255878,0.001462874,0.001450031
9190,0.0022242,0.002618767,0.002041527,0.001563115,0.001283676,0.001405923,0.002043337,0.002018811,0.00136922,0.001788147,0.001648872,0.001941407,0.003661483,0.002035337,0.001830278,0.00184197,0.001946979,0.001556067
9191,0.003223813,0.001616756,0.003185029,0.002298054,0.001511552,0.001526243,0.003319092,0.001912103,0.00431844,0.003866593,0.003477084,0.005478652,0.004566806,0.004070002,0.001865663,0.002954181,0.002726532,0.003788245
9192,0.002830473,0.004706745,0.003346012,0.003449108,0.002478853,0.003006888,0.004629976,0.003782809,0.004137966,0.004400042,0.00377064,0.004753349,0.003225857,0.005467684,0.004401786,0.003391578,0.003049823,0.002984435
9193,0.003902819,0.003097058,0.003400021,0.002460578,0.003265453,0.002299485,0.003233401,0.00226071,0.002746163,0.001978065,0.002772948,0.004359471,0.003687128,0.002804789,0.004416018,0.003895275,0.003245489,0.004153404
9194,0.003100917,0.004176941,0.003377446,0.002730446,0.002818008,0.003943035,0.002969862,0.002668527,0.002517198,0.002350984,0.002380637,0.002253551,0.001784334,0.001927149,0.001543661,0.001689958,0.001614478,0.001550839
9195,0.002260685,0.002309391,0.002194215,0.002022532,0.001958004,0.001957609,0.002989558,0.001682966,0.00270879,0.002059958,0.003469991,0.002840645,0.003615782,0.003834888,0.004087684,0.00393381,0.003720893,0.003904774
9196,0.004745626,0.003131852,0.002684708,0.002411547,0.00188484,0.002165932,0.002419482,0.002099321,0.002338185,0.002186011,0.002469474,0.002136024,0.002022005,0.002113902,0.00199473,0.001944323,0.001979123,0.001932895
9197,0.001844354,0.001851207,0.001748449,0.001718648,0.003200828,0.002034992,0.002046355,0.001932214,0.001855913,0.002583801,0.002355115,0.003240989,0.002605335,0.003489744,0.003221298,0.003143372,0.00234795,0.002736497
9198,0.001733002,0.001740386,0.001968734,0.001539356,0.001394171,0.001360868,0.001422299,0.001496752,0.001630081,0.003228754,0.004028866,0.002605994,0.002781755,0.002800272,0.002613512,0.003410032,0.003145168,0.005952219
9199,0.005359574,0.006699993,0.005530708,0.003293978,0.003963711,0.003178976,0.003209119,0.002785419,0.004340501,0.002987506,0.003963825,0.003032881,0.004257807,0.006279183,0.003855131,0.002806213,0.005894492,0.003527647
9200,0.003011952,0.003103861,0.002843062,0.003225352,0.002390616,0.0023505,0.00285572,0.002393565,0.002399164,0.002965893,0.00251423,0.003066627,0.004600149,0.004227457,0.003943008,0.002808023,0.002448041,0.004070935
9201,0.002691765,0.002627838,0.002218327,0.001717035,0.001766018,0.002937299,0.001690274,0.001719499,0.001331482,0.002839929,0.001866512,0.003201545,0.003960432,0.002413701,0.002110847,0.00205813,0.002218817,0.001731286
9202,0.001430021,0.001459291,0.001413259,0.001332695,0.001543446,0.001262005,0.001480356,0.001250805,0.001252011,0.001275581,0.001588006,0.001469644,0.001673012,0.002463703,0.001429067,0.00169488,0.003737666,0.00291843
9203,0.003439355,0.001679915,0.002991271,0.00315881,0.003219585,0.002223301,0.003075799,0.002082252,0.002030961,0.002220019,0.003294407,0.003084137,0.003600508,0.003661454,0.003299862,0.00293678,0.004765414,0.004200857
9204,0.003681466,0.00342367,0.003307397,0.003064633,0.003206462,0.003151668,0.003186287,0.003156609,0.002951763,0.002943582,0.003495497,0.003389325,0.003296467,0.00347291,0.003129345,0.003723045,0.003273116,0.003522124
9205,0.002750751,0.003287291,0.002548549,0.002932462,0.0026008,0.002758689,0.002263965,0.002083374,0.001960605,0.001820579,0.001953563,0.001931359,0.003498472,0.003261428,0.002547895,0.002488463,0.002492157,0.002702684
9206,0.002462269,0.002592087,0.002290732,0.001967226,0.001826731,0.002035858,0.001742759,0.001757301,0.001731505,0.001766543,0.001947575,0.001846275,0.00181499,0.001786221,0.001621379,0.001763969,0.001595878,0.00167496
9207,0.001479602,0.001639272,0.001586513,0.001405688,0.001635336,0.001341821,0.001440714,0.001387796,0.001344257,0.001551017,0.002358509,0.001732084,0.002290862,0.001444449,0.001818887,0.001436318,0.001750749,0.001435783
9208,0.001410417,0.002397802,0.001541551,0.001399905,0.00127692,0.001241414,0.001254108,0.001253524,0.001369764,0.00133491,0.001768104,0.003196475,0.001880272,0.0014677,0.001448735,0.001655013,0.002413439,0.002548525
9209,0.003424266,0.00222076,0.001626906,0.002132526,0.002091653,0.002150757,0.00212664,0.001617342,0.002004253,0.001496338,0.002368115,0.001912382,0.00371186,0.002434636,0.001600121,0.00154912,0.002392177,0.001440217
9210,0.003785935,0.001594226,0.002138868,0.002245134,0.002180622,0.002901371,0.002139506,0.002422068,0.00141311,0.002121147,0.003479434,0.002708028,0.001688065,0.001821819,0.002606621,0.001503421,0.002602646,0.001475482
9211,0.001432699,0.003394032,0.001490687,0.002306737,0.001351277,0.001829089,0.00140842,0.001304253,0.001241431,0.001408457,0.001446106,0.001461151,0.002187761,0.001602243,0.002555158,0.002423941,0.002502871,0.001466261
9212,0.002250964,0.001493309,0.002213753,0.001302812,0.001338485,0.001996068,0.001285697,0.001416151,0.001244872,0.002059584,0.001443034,0.001610283,0.002355037,0.00256091,0.001737214,0.002581117,0.001476637,0.001548619
9213,0.001437371,0.002344123,0.001742749,0.002130824,0.002079295,0.001299334,0.001301265,0.0012512,0.001413015,0.001271603,0.00235108,0.001479342,0.002408951,0.001638886,0.002437739,0.001468119,0.001612924,0.001433137
9214,0.002245523,0.002504615,0.002519329,0.002197078,0.002224674,0.002076615,0.002045332,0.002210666,0.002641762,0.003317732,0.002955475,0.002157299,0.002584282,0.002009965,0.002848161,0.002562812,0.00258638,0.001913816
9215,0.00150813,0.003376295,0.002294611,0.001656867,0.00233523,0.001511245,0.001354509,0.003048645,0.001527868,0.002785371,0.002750061,0.001839845,0.001537224,0.001703507,0.002608019,0.002389002,0.001662988,0.002863483
9216,0.002262237,0.004205679,0.002902014,0.003061533,0.004415522,0.003153333,0.003973316,0.003271443,0.003364555,0.003874935,0.003724546,0.003926781,0.003074854,0.003537237,0.002606444,0.002210322,0.002199114,0.002458756
9217,0.001592245,0.00248105,0.001755754,0.002135055,0.002423439,0.002017267,0.002965274,0.002498545,0.005431708,0.00310757,0.00392964,0.005894018,0.004341832,0.004019476,0.00399618,0.004492805,0.003975493,0.003754882
9218,0.003483492,0.003990831,0.002904112,0.003197036,0.00241175,0.003270602,0.002325206,0.002942703,0.001771312,0.00169261,0.001903329,0.002834006,0.00197648,0.002140558,0.001924205,0.00192685,0.001876216,0.001931299
9219,0.002297304,0.002546507,0.002547823,0.001982495,0.002855066,0.002976311,0.002094692,0.003457412,0.002493813,0.003195473,0.002941327,0.002486784,0.002739762,0.002380495,0.002785595,0.002829273,0.003328151,0.0026725
9220,0.003277254,0.002798713,0.002490269,0.001790304,0.002366037,0.003004537,0.002950496,0.003389485,0.002347031,0.00381792,0.002090179,0.00290777,0.002629728,0.003491475,0.002187336,0.002612943,0.002693742,0.002407305
9221,0.002589331,0.003106813,0.003326308,0.003184214,0.003622806,0.003767196,0.002899949,0.003771356,0.003830049,0.003590425,0.003957008,0.004086708,0.00417192,0.003888616,0.003777164,0.003550994,0.003589804,0.003701211
9222,0.002555719,0.002849083,0.00328285,0.003841136,0.0041761,0.004099804,0.004035081,0.003327957,0.003653717,0.003976876,0.004049367,0.004566441,0.00380637,0.00414048,0.003190955,0.002422629,0.003515531,0.003638029
9223,0.003704852,0.003294201,0.003813217,0.002114317,0.001509998,0.001970511,0.001577979,0.002515491,0.003037041,0.005329465,0.003421405,0.004897335,0.004354407,0.004352076,0.004528872,0.002846423,0.003680741,0.002205675
9224,0.002549349,0.001622921,0.001467021,0.00144708,0.001452103,0.001267087,0.001602589,0.002163743,0.001415847,0.002064354,0.00388417,0.00233706,0.00181466,0.005060091,0.002866166,0.003618008,0.00550967,0.004355194
9225,0.002862874,0.003528098,0.002647442,0.003155783,0.00215559,0.001861294,0.001700173,0.001409646,0.001266545,0.00205178,0.001433354,0.002125967,0.002377719,0.001445203,0.002295558,0.00142835,0.00230426,0.001436885
9226,0.001450386,0.001535804,0.001691559,0.001513777,0.001984739,0.001259585,0.002035361,0.001247699,0.001918515,0.001275868,0.002275388,0.001458289,0.002275979,0.002473247,0.001713658,0.002348161,0.001868063,0.002518307
9227,0.001542407,0.002177799,0.001449445,0.001895587,0.001298103,0.001267861,0.002004379,0.001248847,0.00197558,0.001270919,0.002352991,0.001503777,0.002141869,0.002267559,0.001454459,0.001445141,0.002313011,0.001489879
9228,0.001905137,0.002208917,0.00148132,0.001893806,0.001378894,0.002056613,0.001858062,0.002124339,0.001968266,0.002008845,0.002448807,0.002443648,0.002410272,0.001942528,0.002661275,0.002061152,0.003306939,0.002415084
9229,0.00308294,0.002562014,0.002231665,0.001837811,0.003062199,0.00193198,0.001646025,0.001460372,0.001278728,0.001276433,0.004343827,0.003806227,0.003121853,0.001944198,0.00259292,0.00442765,0.002484156,0.00306828
9230,0.001949884,0.002485787,0.001574545,0.003110944,0.002545639,0.001562815,0.004071462,0.002008557,0.00435913,0.004159711,0.002916646,0.005218272,0.003930372,0.003011664,0.003441577,0.003925212,0.003862011,0.003482732
9231,0.003284006,0.003429649,0.003889099,0.004021954,0.003133707,0.003101403,0.003687251,0.003511737,0.002518884,0.00311245,0.002662764,0.002999116,0.002762308,0.002275081,0.002795819,0.002748876,0.002886028,0.003724334
9232,0.004002749,0.003599353,0.003283479,0.002775501,0.002754312,0.003533051,0.002409756,0.003129843,0.002258547,0.005025707,0.002960546,0.003481517,0.002250098,0.002636104,0.001802431,0.002474979,0.002751731,0.002324459
9233,0.002232006,0.002173119,0.002087331,0.002037023,0.002067779,0.001947181,0.001626894,0.001878586,0.00125493,0.001912179,0.001649935,0.002438497,0.00239422,0.001636782,0.002230141,0.001426929,0.002274426,0.001743941
9234,0.002114528,0.002118872,0.003298992,0.001497819,0.001419438,0.001982219,0.003067848,0.001943282,0.001968828,0.001898984,0.001800664,0.002295012,0.002503405,0.001768043,0.001771812,0.004051757,0.001558642,0.002501183
9235,0.001506216,0.002364552,0.002252165,0.001341493,0.002147909,0.001275694,0.002788313,0.002001227,0.002944632,0.001410581,0.00261118,0.002428048,0.001491345,0.002346422,0.001439762,0.002342272,0.002380717,0.002413978
9236,0.00227344,0.002212236,0.001742675,0.002232135,0.001427569,0.001292392,0.003568181,0.002292586,0.001405744,0.002194068,0.001517093,0.00252678,0.001442732,0.002428254,0.001495541,0.002414117,0.001497856,0.001768517
9237,0.003292214,0.0024283,0.002180484,0.002207464,0.002082552,0.002309096,0.002313082,0.00330219,0.003909561,0.00362196,0.004248538,0.00414024,0.003646871,0.003711795,0.004215258,0.003883517,0.003625246,0.00363115
9238,0.003010982,0.003467832,0.002362597,0.002559642,0.001914402,0.00248055,0.001665484,0.002080918,0.001542247,0.002066669,0.001506045,0.002465538,0.001749421,0.002718885,0.00170642,0.002310691,0.001587553,0.002266009
9239,0.001515254,0.001628493,0.002096878,0.001870611,0.001963038,0.00130091,0.001999616,0.002980618,0.007077308,0.005164103,0.005297773,0.00423215,0.003534384,0.003529234,0.003505814,0.003678638,0.004213183,0.003817226
9240,0.003391579,0.003399129,0.00357402,0.00340359,0.003120146,0.002928776,0.002846822,0.003246653,0.003590124,0.003038177,0.003608833,0.002700773,0.003532934,0.002624587,0.003045088,0.002534945,0.00315083,0.002143709
9241,0.002362355,0.001643547,0.001573341,0.00193747,0.001333649,0.001280249,0.001987079,0.001279067,0.001907755,0.001282438,0.001462123,0.002540772,0.001515169,0.002193351,0.002308018,0.002184273,0.002414361,0.002838314
9242,0.002863964,0.003090432,0.002856089,0.002815482,0.002631915,0.002682522,0.003423886,0.00392098,0.002507552,0.002831819,0.00272974,0.003289451,0.002554919,0.002705663,0.002763777,0.00216028,0.001973667,0.001602257
9243,0.003240106,0.00391765,0.003771608,0.002177824,0.00228108,0.003663342,0.002495291,0.002790703,0.00409319,0.003227591,0.004761664,0.003862098,0.003632096,0.003426801,0.003638175,0.004182009,0.003606663,0.003626924
9244,0.003195386,0.003273573,0.003093761,0.002885231,0.002988536,0.002869042,0.002719675,0.002504168,0.002468718,0.002668796,0.002867036,0.002356471,0.00248484,0.001603474,0.002226818,0.001443619,0.002355644,0.001430511
9245,0.002078153,0.002155752,0.001558503,0.002093176,0.0016307,0.00214698,0.001489748,0.001977473,0.001275449,0.001883506,0.001458584,0.001577618,0.002393695,0.001437101,0.002305261,0.001439023,0.002258879,0.0014187
9246,0.00207865,0.001474973,0.001584106,0.00232874,0.001325691,0.001973481,0.001945135,0.001290767,0.001865685,0.001337316,0.00226087,0.002663695,0.002259537,0.002483171,0.002378163,0.001701303,0.002395556,0.001642717
9247,0.001615358,0.001598435,0.001438827,0.001405341,0.001423431,0.001439244,0.001348214,0.001424339,0.00205125,0.001387305,0.001649458,0.001521551,0.001513569,0.001595925,0.001497745,0.001730088,0.003034354,0.00240807
9248,0.003328584,0.002494958,0.002406965,0.001757737,0.002891643,0.001798422,0.001490903,0.001546729,0.002252503,0.00152407,0.001504344,0.002424361,0.001630281,0.001655816,0.001526238,0.001636784,0.001551121,0.002452474
9249,0.001524002,0.00161192,0.001542125,0.001436219,0.001529884,0.001352825,0.001969082,0.001340504,0.002026163,0.001763134,0.002431486,0.001569744,0.001483454,0.001619763,0.001735677,0.003042164,0.001797658,0.001496362
9250,0.001568766,0.003549012,0.001602735,0.002212124,0.00153988,0.001397134,0.001473693,0.001448627,0.002029642,0.001399018,0.001954336,0.003986005,0.002527503,0.001806202,0.001578711,0.001586897,0.001530556,0.001640804
9251,0.001478715,0.00177849,0.002085993,0.001440618,0.001379521,0.001333357,0.001357741,0.001481758,0.001347588,0.001492906,0.001552273,0.001702945,0.001560433,0.001576604,0.001510913,0.001964114,0.00159715,0.001480061
9252,0.001564038,0.00159892,0.001483897,0.001433254,0.001444602,0.001478775,0.00135617,0.001436175,0.001350724,0.001352478,0.00165229,0.00154156,0.001581204,0.001594773,0.001527899,0.001633733,0.00156544,0.001503155
